Province_State,Admin2,UID,iso2,iso3,code3,Lat,Long_,Total_confirmed_cases_01_2020,Total_confirmed_cases_02_2020,Total_confirmed_cases_03_2020,Total_confirmed_cases_04_2020,Total_confirmed_cases_05_2020,Total_confirmed_cases_06_2020,Total_confirmed_cases_07_2020,Total_confirmed_cases_08_2020,Total_confirmed_cases_09_2020,Total_confirmed_cases_10_2020,Total_confirmed_cases_11_2020,Total_confirmed_cases_12_2020,Total_confirmed_cases_01_2021,Total_confirmed_cases_02_2021,Total_confirmed_cases_03_2021,Total_confirmed_cases_04_2021,Total_confirmed_cases_05_2021,Total_confirmed_cases_06_2021,Total_confirmed_cases_07_2021,Total_confirmed_cases_08_2021,Total_confirmed_cases_09_2021,Total_confirmed_cases_10_2021,Total_confirmed_cases_11_2021,Total_confirmed_cases_12_2021,Total_confirmed_cases_01_2022,Total_confirmed_cases_02_2022,Total_confirmed_cases_03_2022,Total_confirmed_cases_04_2022,Total_confirmed_cases_05_2022,Total_confirmed_cases_06_2022,Total_confirmed_cases_07_2022,Total_confirmed_cases_08_2022,Total_confirmed_cases_09_2022,Total_confirmed_cases_10_2022,Total_confirmed_cases_11_2022,Total_confirmed_cases_12_2022,Total_confirmed_cases_01_2023,Total_confirmed_cases_02_2023,Total_confirmed_cases_03_2023
Minnesota,Faribault,84027043,US,USA,840,43.67381499,-93.94787458,0,0,2,5,18,53,80,117,149,264,573,911,1122,1228,1379,1484,1536,1560,1578,1673,1916,2257,2570,2841,3457,3709,3758,3796,3909,4001,4071,4165,4259,4299,4354,4398,4426,4457,4474
Minnesota,Fillmore,84027045,US,USA,840,43.67394126,-92.08980382,0,0,8,12,17,25,59,86,134,296,724,1110,1307,1371,1482,1532,1571,1577,1605,1783,2093,2561,3043,3454,4234,4641,4768,4840,4993,5090,5190,5355,5494,5586,5647,5751,5784,5834,5885
Minnesota,Freeborn,84027047,US,USA,840,43.67385583,-93.34884422,0,0,0,34,117,282,353,401,548,742,1554,1992,2614,2801,3080,3365,3452,3475,3536,3945,4477,4973,5596,6349,8256,8887,9059,9148,9330,9476,9600,9818,10015,10109,10242,10387,10480,10539,10580
Minnesota,Goodhue,84027049,US,USA,840,44.40849741,-92.7234195,0,0,3,19,66,119,169,267,392,709,2084,3059,3667,3851,4174,4632,4826,4840,4876,5238,5697,6393,8055,9243,11775,12793,13048,13341,13804,14138,14402,14658,14898,15051,15223,15377,15452,15569,15617
Minnesota,Grant,84027051,US,USA,840,45.93424769,-96.01139609,0,0,0,0,4,6,44,57,64,110,280,390,450,491,517,560,593,594,595,622,708,833,1011,1120,1334,1439,1465,1481,1524,1550,1573,1618,1653,1687,1748,1778,1794,1811,1822
Minnesota,Hennepin,84027053,US,USA,840,45.00761521,-93.47694895,0,0,204,1738,8393,11796,17316,23134,27728,36580,67336,86273,95801,100538,108017,119560,124255,125204,127080,135016,144695,156327,178049,203703,276191,293794,297626,304826,320976,333729,343745,352963,360772,365141,370232,376381,380399,384129,386090
Minnesota,Houston,84027055,US,USA,840,43.67129565,-91.49143057,0,0,0,1,2,24,37,77,135,255,713,1185,1453,1572,1613,1661,1736,1747,1765,1914,2143,2360,2707,3160,3849,4409,4510,4587,4737,4850,4973,5104,5188,5242,5291,5341,5402,5476,5497
Minnesota,Hubbard,84027057,US,USA,840,47.10778564,-94.91693868,0,0,0,0,3,5,27,45,126,500,1157,1396,1540,1606,1637,1797,1940,1968,1989,2122,2524,3013,3547,3805,4513,4845,4924,4971,5062,5177,5336,5554,5694,5776,5826,5953,6035,6090,6122
Minnesota,Isanti,84027059,US,USA,840,45.56181234,-93.29487636,0,0,2,7,35,61,102,175,324,629,1942,2636,2907,3053,3348,4011,4356,4408,4475,4697,5146,5916,6978,7849,9382,10000,10068,10147,10417,10611,10784,10947,11100,11224,11339,11516,11613,11701,11756
Minnesota,Itasca,84027061,US,USA,840,47.51009045,-93.63092229,0,0,1,5,54,65,125,198,356,835,1939,2692,2908,3125,3420,4037,4544,4607,4639,4896,5468,6366,7695,8500,10057,10841,11004,11091,11448,11877,12145,12490,12749,12944,13085,13255,13385,13529,13638
Minnesota,Jackson,84027063,US,USA,840,43.67423373,-95.15398258,0,0,1,14,39,54,69,96,154,235,496,791,887,934,1039,1205,1224,1228,1232,1315,1375,1497,1608,1726,2031,2126,2140,2157,2184,2221,2300,2373,2441,2481,2544,2600,2618,2653,2675
Minnesota,Kanabec,84027065,US,USA,840,45.9459309,-93.29275192,0,0,0,0,11,14,23,65,131,244,627,924,1020,1073,1192,1408,1462,1469,1481,1567,1726,1967,2481,2825,3257,3455,3478,3535,3630,3743,3821,3935,4037,4082,4150,4218,4256,4332,4362
Minnesota,Kandiyohi,84027067,US,USA,840,45.1526059,-95.00586446,0,0,2,91,496,565,662,816,1057,1898,4205,5379,5634,5790,6050,6432,6623,6690,6731,7172,7678,8635,9800,10530,12306,13218,13397,13483,13807,14043,14261,14545,14887,15032,15162,15406,15599,15865,15945
Minnesota,Kittson,84027069,US,USA,840,48.77754106,-96.78317184,0,0,0,1,1,2,3,7,14,65,229,341,385,408,426,479,487,490,492,509,556,624,730,856,961,1022,1037,1043,1057,1076,1105,1137,1160,1186,1195,1213,1226,1242,1253
Minnesota,Koochiching,84027071,US,USA,840,48.24539665,-93.78352843,0,0,0,1,8,13,68,88,123,183,399,546,612,618,685,799,922,958,969,1019,1304,1414,1760,1996,2416,2660,2703,2748,2887,3036,3169,3276,3434,3512,3537,3587,3645,3700,3717
Minnesota,Lac qui Parle,84027073,US,USA,840,44.9973857,-96.17488219,0,0,1,1,3,4,6,15,72,151,386,603,664,683,718,748,756,756,762,799,906,1017,1221,1341,1587,1722,1737,1750,1790,1843,1885,1951,2008,2058,2085,2132,2171,2189,2201
Minnesota,Lake,84027075,US,USA,840,47.64270764,-91.44557998,0,0,0,0,1,7,15,34,61,140,432,547,675,736,769,800,818,833,851,883,991,1125,1322,1475,1849,2004,2064,2087,2184,2277,2328,2384,2420,2475,2546,2596,2618,2638,2651
Minnesota,Lake of the Woods,84027077,US,USA,840,48.77217001,-94.90274472,0,0,0,0,0,0,1,7,24,49,101,152,204,219,253,315,343,345,350,366,427,488,525,566,685,751,763,770,793,812,833,846,865,878,892,906,916,921,927
Minnesota,Le Sueur,84027079,US,USA,840,44.37136597,-93.72844721,0,0,15,24,44,82,196,378,480,687,1488,1950,2189,2348,2545,2820,2963,2977,3012,3216,3551,3944,4577,5074,5956,6374,6459,6521,6654,6745,6842,7012,7118,7186,7280,7386,7439,7476,7498
Minnesota,Lincoln,84027081,US,USA,840,44.41311883,-96.26688165,0,0,1,3,5,9,53,69,118,203,365,454,494,506,535,571,585,586,587,606,697,800,874,947,1145,1199,1212,1216,1232,1252,1281,1335,1405,1426,1436,1476,1500,1515,1520
Minnesota,Lyon,84027083,US,USA,840,44.41327865,-95.83806103,0,0,1,7,56,295,414,525,738,1058,2230,2847,3073,3129,3295,3541,3635,3641,3664,3802,4131,4666,5272,5621,6686,7000,7037,7087,7198,7314,7409,7591,7759,7851,7923,8058,8139,8268,8301
Minnesota,Mahnomen,84027087,US,USA,840,47.32557075,-95.80921485,0,0,1,2,6,7,22,35,49,138,304,396,422,441,468,533,565,566,566,620,760,930,1059,1160,1400,1691,1755,1785,1832,1875,1914,1959,2034,2061,2083,2109,2147,2174,2190
Minnesota,Marshall,84027089,US,USA,840,48.35825983,-96.37017407,0,0,0,1,12,12,27,36,53,177,505,675,708,778,825,872,882,888,890,961,1119,1366,1531,1655,1870,2031,2083,2106,2137,2165,2210,2305,2354,2388,2413,2464,2487,2514,2530
Minnesota,Martin,84027091,US,USA,840,43.67429718,-94.55099908,0,0,25,88,130,156,202,236,462,646,1174,1570,1738,1890,2031,2254,2339,2354,2376,2484,2820,3359,3858,4235,5087,5504,5577,5624,5747,5864,5981,6165,6315,6369,6436,6540,6585,6652,6695
Minnesota,McLeod,84027085,US,USA,840,44.82367677,-94.27287017,0,0,0,4,37,81,125,362,503,649,2179,3073,3309,3388,3647,4117,4281,4323,4366,4662,5317,6130,7109,7909,9581,10386,10546,10640,10953,11278,11501,11843,12156,12327,12502,12741,12879,13000,13049
Minnesota,Meeker,84027093,US,USA,840,45.12328869,-94.52839455,0,0,1,11,45,58,83,108,214,376,1328,1879,2026,2069,2188,2472,2615,2637,2676,2885,3219,3697,4314,4742,5423,5789,5923,5964,6074,6223,6358,6542,6696,6779,6889,7009,7067,7140,7209
Minnesota,Mille Lacs,84027095,US,USA,840,45.93705297,-93.63236823,0,0,0,2,19,32,54,102,172,489,1570,2028,2178,2268,2531,2941,3103,3119,3168,3374,3715,4310,5294,5826,6689,7117,7208,7273,7468,7586,7690,7820,7910,7986,8089,8238,8303,8382,8464
Minnesota,Morrison,84027097,US,USA,840,46.01265363,-94.27341528,0,0,0,5,46,58,81,117,280,875,2338,2914,3158,3241,3643,4076,4228,4254,4295,4490,4913,5805,6715,7172,8322,8962,9069,9146,9407,9594,9834,10134,10341,10505,10672,10905,11006,11124,11179
Minnesota,Mower,84027099,US,USA,840,43.67142874,-92.75234549,0,0,13,28,318,921,1064,1179,1348,1560,2658,3321,3827,4033,4366,4572,4699,4713,4788,5228,5906,6612,7312,7941,11045,11702,11823,11956,12211,12474,12679,12896,13101,13212,13336,13620,13744,13827,13867
Minnesota,Murray,84027101,US,USA,840,44.02216709,-95.76328482,0,0,0,13,39,51,120,142,176,306,595,755,928,943,981,1048,1070,1071,1077,1115,1210,1395,1518,1616,1916,2005,2026,2035,2052,2116,2144,2197,2227,2240,2270,2317,2350,2393,2401
Minnesota,Nicollet,84027103,US,USA,840,44.35291112,-94.24710352,0,0,3,11,87,144,298,442,553,793,1640,2073,2334,2570,2840,3177,3304,3316,3351,3541,3964,4446,5211,5724,7183,7834,7970,8119,8469,8684,8874,9097,9266,9360,9540,9665,9772,9851,9889
Minnesota,Nobles,84027105,US,USA,840,43.67434621,-95.75329576,0,0,0,742,1539,1652,1738,1865,1979,2410,3099,3530,3766,3866,3923,4053,4085,4088,4117,4298,4620,4869,5247,5469,6522,6882,6936,6965,7007,7104,7285,7520,7593,7636,7709,7809,7900,8142,8185
Minnesota,Norman,84027107,US,USA,840,47.32628443,-96.45620947,0,0,0,8,13,20,34,46,58,145,353,410,428,476,495,534,547,548,551,590,714,915,1048,1094,1339,1468,1490,1505,1558,1580,1599,1639,1672,1693,1735,1761,1774,1794,1801
Minnesota,Olmsted,84027109,US,USA,840,44.00374114,-92.40209944,0,0,53,265,626,1047,1588,2036,2544,3514,6811,9309,11091,11772,12344,13024,13349,13423,13587,14921,16640,18669,22258,25067,36366,39638,40792,42216,44686,46243,47528,48819,49806,50547,51147,51943,52405,52865,53171
Minnesota,Otter Tail,84027111,US,USA,840,46.40846929,-95.70835255,0,0,1,9,68,92,164,294,473,1014,3217,4216,4678,4817,5141,5616,5831,5872,5926,6319,7122,8362,9758,10556,12220,13304,13519,13636,13930,14178,14476,14962,15231,15380,15618,15884,16074,16299,16465
Minnesota,Out of MN,84080027,US,USA,840,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,Pennington,84027113,US,USA,840,48.06642577,-96.0370814,0,0,0,1,19,52,70,88,120,227,663,905,1016,1332,1476,1530,1539,1539,1541,1730,2004,2211,2510,2669,3174,3476,3540,3620,3743,3783,3844,3949,4036,4119,4174,4234,4267,4304,4333
Minnesota,Pine,84027115,US,USA,840,46.12105238,-92.74070188,0,0,0,56,89,100,124,155,361,605,1395,2472,2732,2820,2975,3207,3342,3351,3381,3604,3931,4374,5126,5677,6411,6929,6991,7057,7353,7509,7655,7843,8033,8143,8219,8368,8478,8541,8584
Minnesota,Pipestone,84027117,US,USA,840,44.02301619,-96.25841142,0,0,0,2,12,25,142,187,239,382,741,875,982,1014,1051,1133,1163,1167,1173,1199,1270,1349,1495,1622,1883,1973,1986,2002,2029,2051,2090,2158,2210,2232,2262,2315,2334,2384,2408
Minnesota,Polk,84027119,US,USA,840,47.77372465,-96.40134647,0,0,0,27,61,79,125,200,334,912,2612,3198,3331,3426,3531,3768,3880,3892,3913,4089,4599,5286,5994,6357,7617,8495,8841,8887,9041,9247,9452,9752,10006,10151,10281,10422,10525,10631,10695
Minnesota,Pope,84027121,US,USA,840,45.58606667,-95.44451209,0,0,0,0,9,10,38,64,100,176,553,690,753,802,924,1061,1126,1130,1141,1224,1379,1668,2067,2279,2654,2919,3025,3051,3190,3354,3422,3521,3602,3651,3722,3808,3846,3958,3984
Minnesota,Ramsey,84027123,US,USA,840,45.01625271,-93.09872295,0,0,56,374,3019,4685,6686,9203,11209,15139,28256,37111,41201,43006,45179,49674,52199,52573,53350,56387,60222,64420,73678,84152,114533,121779,123713,126091,132074,137147,141144,144808,148209,150269,152486,155217,157108,158792,159678
Minnesota,Red Lake,84027125,US,USA,840,47.87197525,-96.09561104,0,0,0,2,4,4,16,29,45,87,216,309,323,362,373,393,401,401,403,438,522,608,713,736,855,931,931,944,957,962,976,995,1003,1026,1037,1049,1053,1064,1071
Minnesota,Redwood,84027127,US,USA,840,44.40555844,-95.25207021,0,0,0,2,5,16,30,62,180,314,979,1308,1426,1467,1556,1697,1757,1767,1789,1881,2144,2469,2812,3034,3567,3838,3884,3950,4015,4112,4187,4300,4424,4483,4546,4616,4657,4727,4785
Minnesota,Renville,84027129,US,USA,840,44.72836381,-94.94553734,0,0,1,4,6,24,56,84,163,300,895,1291,1403,1493,1615,1765,1819,1830,1842,1920,2096,2361,2680,2877,3321,3606,3728,3752,3823,3918,4033,4149,4266,4310,4353,4406,4454,4531,4573
Minnesota,Rice,84027131,US,USA,840,44.3543376,-93.29658715,0,0,3,14,462,809,975,1193,1351,1761,4192,5516,6391,6690,7131,7868,8151,8214,8300,8734,9436,10120,11410,12539,16191,17406,17855,18052,18604,18935,19215,19502,19806,19981,20161,20418,20550,20687,20749
Minnesota,Rock,84027133,US,USA,840,43.67482683,-96.25296832,0,0,0,11,22,30,72,104,184,382,788,1025,1130,1157,1193,1260,1287,1287,1299,1349,1464,1597,1774,1860,2222,2306,2327,2336,2351,2403,2476,2544,2578,2599,2678,2733,2749,2778,2788
Minnesota,Roseau,84027135,US,USA,840,48.77501878,-95.81079919,0,0,0,1,3,6,42,73,126,389,1219,1599,1669,1800,1869,2039,2107,2113,2129,2213,2425,2729,3155,3409,4136,4363,4461,4481,4568,4621,4679,4788,4870,4919,4943,4973,5018,5050,5066
Minnesota,Scott,84027139,US,USA,840,44.6490231,-93.53340251,0,0,10,44,426,658,1296,2010,2663,3779,8597,11016,12421,13241,14697,16751,17489,17567,17763,18735,20371,22057,25842,29161,37237,39636,40064,40566,41934,43055,44010,44904,45628,46037,46514,47085,47459,47792,48027
Minnesota,Sherburne,84027141,US,USA,840,45.44447208,-93.77617511,0,0,8,28,243,295,615,915,1185,1942,6015,7654,8401,8707,9582,11238,11928,12034,12185,12873,14155,15866,18919,20962,25643,27010,27185,27393,27992,28504,28990,29606,30167,30594,30987,31405,31662,31900,31981
Minnesota,Sibley,84027143,US,USA,840,44.5796592,-94.23164924,0,0,1,2,16,48,76,140,203,279,800,1021,1113,1171,1272,1393,1458,1468,1477,1636,1853,2180,2510,2801,3222,3441,3502,3548,3639,3730,3797,3884,4005,4039,4108,4183,4213,4242,4257
Minnesota,St. Louis,84027137,US,USA,840,47.6048407,-92.46879855,0,0,12,71,118,161,383,885,1747,3392,8991,12538,14210,14769,15802,17309,18037,18163,18353,19237,21461,24398,29443,32941,41592,45832,46768,47585,50000,51870,53329,54848,56057,57100,58019,59154,59830,60331,60656
Minnesota,Stearns,84027145,US,USA,840,45.55192576,-94.61078221,0,0,5,267,2021,2265,2791,3268,4119,6592,13976,16946,18244,18714,19867,21722,22489,22570,22764,23853,26075,29213,33475,37185,46761,49979,50679,51131,52397,53747,54897,56267,57440,58310,59224,60151,60704,61383,61649
Minnesota,Steele,84027147,US,USA,840,44.02240351,-93.22627088,0,0,6,16,159,215,321,433,560,839,1991,2512,2846,2995,3345,3769,3960,3983,4018,4533,5342,5982,6827,7541,9506,10210,10316,10508,10767,10932,11107,11240,11421,11496,11619,11837,11910,12009,12045
Minnesota,Stevens,84027149,US,USA,840,45.58613007,-96.00163705,0,0,0,0,2,4,15,47,107,201,524,671,712,741,775,871,924,925,927,982,1216,1305,1670,1885,2381,2589,2625,2638,2747,2831,2914,3019,3088,3120,3178,3236,3264,3305,3314
Minnesota,Swift,84027151,US,USA,840,45.2829032,-95.68264092,0,0,0,2,18,20,51,65,145,238,599,790,862,880,944,1032,1066,1070,1077,1143,1228,1399,1726,1829,2071,2269,2285,2299,2347,2382,2428,2487,2537,2586,2628,2658,2675,2720,2726
Minnesota,Todd,84027153,US,USA,840,46.06996226,-94.89785296,0,0,0,7,316,398,413,449,514,957,1825,2226,2351,2473,2597,2744,2847,2865,2896,3049,3436,4180,4907,5291,6110,6633,6745,6820,6992,7137,7351,7690,7882,7979,8092,8269,8354,8431,8475
Minnesota,Traverse,84027155,US,USA,840,45.77298854,-96.47062949,0,0,2,2,3,5,10,21,36,63,149,216,283,303,345,365,374,377,383,401,456,537,605,632,732,824,851,858,880,893,910,922,957,962,976,993,999,1017,1047
Minnesota,Unassigned,84090027,US,USA,840,0.0,0.0,0,0,4,35,94,96,759,159,220,292,527,530,494,484,506,514,517,500,491,525,545,554,629,624,18429,12875,6220,806,907,907,907,776,807,842,987,2025,1971,935,926
Minnesota,Wabasha,84027157,US,USA,840,44.28424356,-92.23121312,0,0,6,8,18,31,78,123,208,435,1078,1500,1786,1861,1947,2018,2077,2079,2088,2270,2594,3127,3736,4118,5016,5457,5564,5685,5884,6009,6136,6259,6360,6422,6481,6550,6598,6657,6678
Minnesota,Wadena,84027159,US,USA,840,46.58589171,-94.96968506,0,0,1,1,10,15,23,49,73,292,815,1123,1225,1306,1369,1501,1605,1639,1653,1718,2028,2484,3017,3242,3811,4108,4204,4234,4314,4429,4550,4701,4815,4901,4990,5089,5154,5207,5241
Minnesota,Waseca,84027161,US,USA,840,44.02211116,-93.58720034,0,0,3,4,26,57,128,266,722,956,1398,1755,1968,2088,2211,2344,2376,2386,2418,2689,3041,3341,3723,4280,5083,5404,5479,5563,5671,5768,5877,6000,6067,6124,6173,6239,6299,6360,6373
Minnesota,Washington,84027163,US,USA,840,45.03864533,-92.88429635,0,0,39,131,636,1008,1817,2996,3950,6861,14207,18467,20904,22027,23368,25971,27287,27459,27810,29440,31709,34287,40349,45954,61357,65754,66649,67767,70548,72826,74553,76305,77924,78838,79778,80897,81626,82319,82684
Minnesota,Watonwan,84027165,US,USA,840,43.97823903,-94.61413846,0,0,1,11,74,203,299,443,535,589,863,1024,1081,1171,1219,1281,1351,1358,1362,1459,1608,1745,1974,2171,2644,2917,2976,2984,3009,3062,3107,3198,3257,3285,3319,3365,3391,3441,3458
Minnesota,Wilkin,84027167,US,USA,840,46.35721532,-96.4684375,0,0,1,12,12,20,26,51,71,148,392,588,643,671,730,796,830,834,846,870,929,1064,1206,1290,1484,1617,1653,1658,1674,1714,1750,1795,1829,1844,1864,1898,1922,1943,1951
Minnesota,Winona,84027169,US,USA,840,43.98772283,-91.78081305,0,0,10,66,79,119,240,446,923,1379,2848,3565,4007,4174,4301,4456,4594,4616,4664,5192,5732,6232,7086,8467,11258,12359,12656,12879,13429,13888,14210,14557,14880,15115,15317,15543,15684,15836,15942
Minnesota,Wright,84027171,US,USA,840,45.17297924,-93.96234781,0,0,6,42,313,445,770,1251,1713,2915,7955,10834,11942,12500,13558,15494,16340,16405,16615,17528,19346,21913,25830,28702,34108,36079,36453,36777,37619,38356,39026,39837,40534,41034,41489,42030,42350,42653,42819
Minnesota,Yellow Medicine,84027173,US,USA,840,44.71710183,-95.86842453,0,0,0,3,6,29,47,87,200,320,665,880,955,976,1041,1132,1146,1150,1156,1197,1359,1627,1877,2020,2341,2485,2524,2544,2610,2684,2726,2809,2859,2897,2970,3038,3066,3131,3160
Mississippi,Adams,84028001,US,USA,840,31.47669768,-91.35326037,0,0,10,133,199,263,565,791,949,1119,1444,1801,2212,2342,2429,2567,2998,3124,3409,3972,4458,4623,4771,4955,6307,7104,7126,7158,7342,7588,7920,8205,8267,8330,8388,8433,8492,8566,8590
Mississippi,Alcorn,84028003,US,USA,840,34.88084463,-88.57996173,0,0,3,10,17,55,335,630,834,1103,1548,2210,2816,2917,2956,3097,3189,3309,3509,4586,5493,5703,5887,6329,9125,9862,9937,10069,10113,10423,11012,11713,11906,12025,12157,12419,12686,12777,12815
Mississippi,Amite,84028005,US,USA,840,31.17467303,-90.80501621,0,0,4,29,64,81,193,275,342,436,558,859,1066,1113,1181,1227,1251,1271,1375,1765,2003,2065,2098,2199,2907,3206,3245,3256,3281,3377,3497,3632,3689,3697,3741,3787,3845,3877,3885
Mississippi,Attala,84028007,US,USA,840,33.08658803,-89.57838564,0,0,10,99,298,350,486,583,672,819,1175,1728,2008,2065,2128,2142,2146,2154,2263,2889,3270,3352,3387,3541,4367,5227,5285,5338,5424,5578,5867,6278,6338,6390,6440,6557,6661,6782,6811
Mississippi,Benton,84028009,US,USA,840,34.81681228,-89.18945516,0,0,4,11,15,27,118,196,233,375,499,675,892,933,964,984,1020,1024,1067,1285,1445,1503,1531,1633,2054,2259,2266,2268,2282,2353,2419,2573,2603,2650,2672,2728,2771,2808,2819
Mississippi,Bolivar,84028011,US,USA,840,33.79696941,-90.87372121,0,0,22,102,162,261,917,1492,1873,2072,2429,3418,4315,4608,4755,4793,4814,4849,4954,5649,6156,6344,6451,6743,8465,9208,9269,9312,9388,9715,10108,10509,10663,10740,10820,11061,11390,11565,11630
Mississippi,Calhoun,84028013,US,USA,840,33.93683395,-89.33686647,0,0,3,51,65,119,366,470,529,639,781,1175,1487,1578,1623,1685,1732,1744,1813,2366,2708,2809,2859,3018,4244,4631,4636,4638,4644,4739,4870,5150,5313,5344,5389,5472,5546,5578,5590
Mississippi,Carroll,84028015,US,USA,840,33.44834567,-89.91994479,0,0,1,38,118,157,240,292,331,526,740,932,1100,1181,1205,1215,1223,1223,1264,1485,1630,1698,1749,1855,2409,2547,2557,2558,2572,2673,2764,2898,2927,2938,2949,2990,3023,3068,3088
Mississippi,Chickasaw,84028017,US,USA,840,33.91983202,-88.9481545,0,0,13,68,135,254,420,592,695,879,1090,1594,1940,2011,2033,2065,2095,2117,2190,2617,2896,3033,3161,3483,5018,5567,5585,5591,5638,5760,6049,6453,6566,6608,6655,6755,6929,6997,7015
Mississippi,Choctaw,84028019,US,USA,840,33.34598242,-89.24809382,0,0,6,13,43,71,124,157,187,217,350,518,663,695,723,752,788,797,826,1091,1295,1347,1367,1413,1884,2197,2266,2314,2388,2440,2527,2651,2689,2701,2708,2774,2839,2891,2901
Mississippi,Claiborne,84028021,US,USA,840,31.97061673,-90.90702196,0,0,1,22,111,228,398,440,465,545,589,708,920,984,1011,1021,1028,1033,1053,1207,1277,1333,1344,1379,2056,2135,2140,2145,2165,2206,2335,2435,2470,2475,2481,2493,2533,2559,2565
Mississippi,Clarke,84028023,US,USA,840,32.04158545,-88.68896219999998,0,0,4,54,144,198,297,462,611,789,930,1202,1574,1693,1749,1784,1789,1792,1868,2519,2851,2976,3012,3069,3878,4202,4225,4232,4255,4322,4446,4598,4674,4694,4714,4763,4828,4879,4890
Mississippi,Clay,84028025,US,USA,840,33.65358105,-88.77784255,0,0,4,40,112,240,363,473,599,722,934,1329,1720,1791,1817,1843,1861,1884,1976,2668,2994,3094,3125,3345,4674,4932,4954,4965,4993,5134,5373,5683,5763,5805,5855,5985,6144,6206,6224
Mississippi,Coahoma,84028027,US,USA,840,34.22772299,-90.60415045,0,0,21,61,125,183,632,984,1175,1281,1519,1955,2590,2775,2881,2931,2976,3012,3140,3586,4022,4186,4238,4591,5988,6430,6454,6464,6524,6783,7007,7343,7588,7618,7684,7905,8079,8157,8205
Mississippi,Copiah,84028029,US,USA,840,31.86977774,-90.44565118,0,0,9,96,312,562,897,1095,1199,1411,1670,2182,2599,2777,2903,2957,2989,3013,3249,3916,4360,4501,4570,4916,6356,7088,7113,7216,7378,7672,8091,8454,8623,8676,8723,8864,9086,9210,9238
Mississippi,Covington,84028031,US,USA,840,31.63225413,-89.55389939,0,0,2,62,165,290,575,719,832,1008,1279,1843,2312,2488,2533,2560,2647,2686,2934,3825,4204,4303,4346,4593,6640,7047,7067,7075,7127,7307,7655,7993,8100,8146,8188,8312,8518,8645,8683
Mississippi,DeSoto,84028033,US,USA,840,34.87625235,-89.99091418,0,0,84,282,542,1311,3113,4624,5694,7492,10332,14714,18370,19660,20531,21321,22129,22397,23229,27317,31035,32394,33270,35831,46370,49826,50008,50175,50851,52925,54523,56614,57522,57941,58483,59899,60911,61340,61488
Mississippi,Forrest,84028035,US,USA,840,31.18961454,-89.25832496,0,0,21,207,564,798,1564,2128,2542,3155,3882,5232,6476,7204,7479,7620,7779,7888,8723,12147,13249,13527,13785,14459,19914,21881,21954,22030,22201,22928,24154,25518,25855,25957,26100,26445,27098,27415,27523
Mississippi,Franklin,84028037,US,USA,840,31.47786634,-90.89672989,0,0,3,17,29,38,111,175,199,256,353,586,722,760,806,831,846,852,879,1057,1170,1214,1260,1313,1774,1919,1923,1926,1936,1968,2081,2177,2222,2246,2256,2274,2306,2362,2368
Mississippi,George,84028039,US,USA,840,30.86259065,-88.64436789,0,0,3,13,25,73,525,685,785,1035,1264,1732,2145,2317,2367,2452,2508,2533,2722,4014,4776,5048,5103,5181,6641,7110,7124,7149,7196,7398,7743,8226,8341,8356,8384,8462,8629,8751,8780
Mississippi,Greene,84028041,US,USA,840,31.21444233,-88.63922281,0,0,0,5,13,91,223,295,389,487,612,988,1172,1276,1293,1300,1312,1319,1401,1870,2111,2212,2247,2288,2852,3175,3184,3192,3210,3314,3469,3633,3685,3704,3725,3768,3833,3886,3897
